,UID,versionId,beginLifeSpanVersion,spatialUnitIdentifier,spatialUnitIdentifierScheme,observedProperty,phenomenonTimePeriod,resultObservedVolume,resultObservationStatus,remarks,waterbaseObservationStatus,waterbaseRemarks
911,922,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,EVAP_TSP,2011,18708.9,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
912,923,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,EVAP_TSP,2012,22632.0,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
913,924,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1980,11828.4412163447,,,A,
914,925,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1981,12051.9182746923,,,A,
915,926,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1982,17034.565354608,,,A,
916,927,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1983,15679.324860081799,,,A,
917,928,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1984,12330.3380176913,,,A,
918,929,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1985,13149.6340466909,,,A,
919,930,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1986,12228.4186918873,,,A,
920,931,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1987,14437.3534338665,,,A,
921,932,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1988,15031.916411903501,,,A,
922,933,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1989,10466.6759986555,,,A,
923,934,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1990,10009.6768669462,,,A,
924,935,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1991,9756.675205223759,,,A,
925,936,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1992,11097.1267328401,,,A,
926,937,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1993,12854.1790896314,,,A,
927,938,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1994,14887.103379119199,,,A,
928,939,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1995,16964.637328683002,,,A,
929,940,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1996,10015.0840197462,,,A,
930,941,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1997,12569.107819050801,,,A,
931,942,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1998,9161.99551734547,,,A,
932,943,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,1999,17210.1282669946,,,A,
933,944,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,2000,14064.469266888,,,A,
934,945,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,2001,15490.2963587306,,,A,
935,946,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,2002,11849.1024932907,,,A,
936,947,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,2003,12115.464043913898,,,A,
937,948,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,2004,9972.27592181604,,,A,
938,949,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,2005,10562.224158621999,,,A,
939,950,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,2006,12403.0308943191,,,A,
940,951,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,2007,12157.774724634599,,,A,
941,952,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,2008,11088.690909090901,,,A,
942,953,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,2009,9807.39090909091,,,A,
943,954,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,2010,10344.3909090909,,,A,
944,955,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,2011,8823.45851399999,,,A,
945,956,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,INFL,2012,10513.0,,,A,
946,957,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1980,60007.29981618,,,A,
947,958,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1981,56709.262074101396,,,A,
948,959,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1982,66642.4938684856,,,A,
949,960,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1983,61826.801615484,,,A,
950,961,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1984,49403.5295872294,,,A,
951,962,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1985,53157.4634148138,,,A,
952,963,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1986,53591.5404627041,,,A,
953,964,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1987,59724.4577971967,,,A,
954,965,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1988,58144.1941469967,,,A,
955,966,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1989,46686.879932035095,,,A,
956,967,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1990,43112.3382345711,,,A,
957,968,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1991,46716.480899142996,,,A,
958,969,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1992,47268.7688012675,,,A,
959,970,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1993,53027.5754216768,,,A,
960,971,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1994,63476.405242009,,,A,
961,972,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1995,63385.9493540737,,,A,
962,973,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1996,41415.0922263366,,,A,
963,974,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1997,51360.133340303495,,,A,
964,975,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1998,43369.0377875333,,,A,
965,976,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,1999,68266.0224475372,,,A,
966,977,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,2000,56276.3473520583,,,A,
967,978,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,2001,68012.20261711121,,,A,
968,979,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,2002,51194.2836249106,,,A,
969,980,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,2003,51273.7972889216,,,A,
970,981,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,2004,45861.7447666193,,,A,
971,982,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,2005,45143.5622620793,,,A,
972,983,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,2006,47902.5627351113,,,A,
973,984,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,2007,51869.1078446908,,,A,
974,985,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,2008,51818.0,,,A,
975,986,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,2009,48926.0,,,A,
976,987,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,2010,48637.0,,,A,
977,988,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,2011,41409.158513999995,,,A,
978,989,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,OUTFL,2012,50822.0,,,A,
979,990,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1901,60370.166320052005,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
980,991,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1902,57693.7451891222,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
981,992,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1903,52829.309069793395,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
982,993,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1904,57775.2679134141,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
983,994,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1905,58948.4138082603,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
984,995,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1906,47348.5464106667,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
985,996,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1907,53227.5329257399,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
986,997,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1908,58956.5419156908,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
987,998,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1909,47085.6207186985,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
988,999,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1910,68890.0242761749,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
989,1000,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1911,50940.6112982504,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
990,1001,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1912,61642.3247947437,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
991,1002,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1913,55219.767647801906,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
992,1003,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1914,68681.9763330713,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
993,1004,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1915,61024.378061828895,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
994,1005,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1916,61833.5828792658,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
995,1006,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1917,63108.7252059662,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
996,1007,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1918,58556.5428954404,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
997,1008,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1919,58112.777210221204,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
998,1009,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1920,66257.48800857691,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
999,1010,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1921,36136.3157978665,,,U,U: Possible outlier - fails in the standard deviation limit test (OUTLIER_STDEV)
1000,1011,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1922,65704.0438734504,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1001,1012,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1923,53977.2835288046,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1002,1013,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1924,70715.1606591166,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1003,1014,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1925,49752.9545843704,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1004,1015,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1926,58307.9367162665,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1005,1016,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1927,73782.50886704901,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1006,1017,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1928,49914.336500437596,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1007,1018,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1929,52214.2144196012,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1008,1019,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1930,64640.5751151964,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1009,1020,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1931,70779.9775769963,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1010,1021,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1932,52967.5048447526,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1011,1022,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1933,52473.4011033524,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1012,1023,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1934,51010.059403101906,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1013,1024,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1935,59807.5578718459,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1014,1025,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1936,75303.78615159269,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1015,1026,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1937,61892.630841486505,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1016,1027,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1938,53848.7655731466,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1017,1028,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1939,60847.176827072195,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1018,1029,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1940,71642.8151205405,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1019,1030,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1941,57053.026884913605,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1020,1031,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1942,50948.763920896905,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1021,1032,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1943,48324.5978484877,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1022,1033,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1944,46101.431542469196,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1023,1034,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1945,64375.5463679098,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1024,1035,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1946,60610.248646165,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1025,1036,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1947,44476.3660264422,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1026,1037,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1948,64118.0744359659,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1027,1038,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1949,38193.903708158905,,,U,U: Possible outlier - fails in the standard deviation limit test (OUTLIER_STDEV)
1028,1039,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1950,54997.9084448649,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1029,1040,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1951,69913.6120312017,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1030,1041,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1952,57292.962995273796,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1031,1042,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1953,61564.844454467195,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1032,1043,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1954,57688.0467147094,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1033,1044,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1955,63884.4479293325,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1034,1045,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1956,59186.8785678867,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1035,1046,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1957,56130.2833465875,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1036,1047,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1958,57873.6076381338,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1037,1048,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1959,49902.7486831442,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1038,1049,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1960,67208.64271768549,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
1039,1050,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_RenewableFreshwaterResources/0.html,2015-11-30,CH,countryCode,PRECIP,1961,57354.6429905041,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
