,UID,versionId,beginLifeSpanVersion,spatialUnitIdentifier,spatialUnitIdentifierScheme,observedProperty,phenomenonTimePeriod,resultObservedVolume,resultObservationStatus,remarks,waterbaseObservationStatus,waterbaseRemarks
6459,6460,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C,2012-11,21.098485,,,A,
6460,6461,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C,2012-12,23.080692000000003,,,A,
6461,6462,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2011-01,0.04685169,,,U,U: The sum of the partial NACE category values exceeds the respective total NACE category value (ABS_SW_NACE_C)
6462,6463,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2011-02,0.04247105,,,U,U: The sum of the partial NACE category values exceeds the respective total NACE category value (ABS_SW_NACE_C)
6463,6464,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2011-03,0.04313336,,,U,U: The sum of the partial NACE category values exceeds the respective total NACE category value (ABS_SW_NACE_C)
6464,6465,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2011-04,0.04592501,,,U,U: The sum of the partial NACE category values exceeds the respective total NACE category value (ABS_SW_NACE_C)
6465,6466,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2011-05,0.053185199999999995,,,U,U: The sum of the partial NACE category values exceeds the respective total NACE category value (ABS_SW_NACE_C)
6466,6467,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2011-06,0.05948439,,,U,U: The sum of the partial NACE category values exceeds the respective total NACE category value (ABS_SW_NACE_C)
6467,6468,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2011-07,0.05797175,,,U,U: The sum of the partial NACE category values exceeds the respective total NACE category value (ABS_SW_NACE_C)
6468,6469,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2011-08,0.06639814,,,U,U: The sum of the partial NACE category values exceeds the respective total NACE category value (ABS_SW_NACE_C)
6469,6470,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2011-09,0.06271387,,,U,U: The sum of the partial NACE category values exceeds the respective total NACE category value (ABS_SW_NACE_C)
6470,6471,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2011-10,0.05162819,,,U,U: The sum of the partial NACE category values exceeds the respective total NACE category value (ABS_SW_NACE_C)
6471,6472,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2011-11,0.04313988,,,U,U: The sum of the partial NACE category values exceeds the respective total NACE category value (ABS_SW_NACE_C)
6472,6473,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2011-12,0.03611304,,,U,U: The sum of the partial NACE category values exceeds the respective total NACE category value (ABS_SW_NACE_C)
6473,6474,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2012,145.30083,,,A,
6474,6475,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2012-01,12.142854,,,A,
6475,6476,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2012-02,16.126875,,,A,
6476,6477,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2012-03,10.463567,,,A,
6477,6478,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2012-04,11.664322,,,A,
6478,6479,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2012-05,9.719114,,,A,
6479,6480,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2012-06,11.78271,,,A,
6480,6481,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2012-07,13.67079,,,A,
6481,6482,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2012-08,14.490319,,,A,
6482,6483,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2012-09,7.734736,,,A,
6483,6484,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2012-10,11.733505000000001,,,A,
6484,6485,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2012-11,11.923708,,,A,
6485,6486,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_C_CL,2012-12,13.848329999999999,,,A,
6486,6487,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_D_CL,2010-01,6.2589999999999995,,,A,
6487,6488,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_D_CL,2010-02,5.8870000000000005,,,A,
6488,6489,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_D_CL,2010-03,6.349,,,A,
6489,6490,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_D_CL,2010-04,7.228,,,A,
6490,6491,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_D_CL,2010-05,7.231,,,A,
6491,6492,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_D_CL,2010-06,8.103,,,A,
6492,6493,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_D_CL,2010-07,9.616,,,A,
6493,6494,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_D_CL,2010-08,9.042,,,A,
6494,6495,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_D_CL,2010-09,6.8260000000000005,,,A,
6495,6496,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_D_CL,2010-10,6.32,,,A,
6496,6497,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_D_CL,2010-11,6.228,,,A,
6497,6498,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_D_CL,2010-12,5.934,,,A,
6498,6499,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_E36,2010-01,4.239,,,A,
6499,6500,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_E36,2010-02,3.988,,,A,
6500,6501,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_E36,2010-03,4.195,,,A,
6501,6502,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_E36,2010-04,3.872,,,A,
6502,6503,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_E36,2010-05,3.9210000000000003,,,A,
6503,6504,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_E36,2010-06,3.758,,,A,
6504,6505,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_E36,2010-07,4.148,,,A,
6505,6506,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_E36,2010-08,4.078,,,A,
6506,6507,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_E36,2010-09,3.984,,,A,
6507,6508,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_E36,2010-10,3.958,,,A,
6508,6509,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_E36,2010-11,4.0569999999999995,,,A,
6509,6510,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE3_WaterAbstraction/0.html,2015-11-30,SK,countryCode,ABS_SW_NACE_E36,2010-12,3.9819999999999998,,,A,
20507,20745,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_RIV,2013,5846.66,A,,A,
20508,20746,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW,2013,5846.66,A,,A,
20509,20747,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW,2013,580.22,A,,A,
20510,20748,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_DOM,2013,378.06,A,,A,
20511,20749,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_NACE_A,2013,15.49,A,,A,
20512,20750,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_NACE_A011_A013,2013,4.6,A,,A,
20513,20751,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_NACE_A0322,2013,5.83,A,,A,
20514,20752,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_NACE_C,2013,148.59,A,,A,
20515,20753,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_NACE_C_CL,2013,3.76,A,,A,
20516,20754,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_NACE_F,2013,1.28,A,,A,
20517,20755,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_NACE_I,2013,6.7,A,,A,
20518,20756,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_OTHER,2013,15.91,A,,A,
20519,20757,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_DOM,2013,570.27,A,,A,
20520,20758,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_NACE_A,2013,1107.72,A,,A,
20521,20759,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_NACE_A0322,2013,769.51,A,,A,
20522,20760,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_NACE_A011_A013,2013,338.21,A,,A,
20523,20761,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_NACE_C,2013,3171.54,A,,A,
20524,20762,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_NACE_C_CL,2013,985.79,A,,A,
20525,20763,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_NACE_F,2013,1.51,A,,A,
20526,20764,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_NACE_I,2013,4.39,A,,A,
20527,20765,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_OTHER,2013,4.42,A,,A,
20528,20766,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_RIV,2014,5727.87,A,,A,
20529,20767,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW,2014,5727.87,A,,A,
20530,20768,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW,2014,554.46,A,,A,
20531,20769,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_DOM,2014,375.23,A,,A,
20532,20770,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_NACE_A,2014,15.41,A,,A,
20533,20771,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_NACE_A011_A013,2014,4.65,A,,A,
20534,20772,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_NACE_A0322,2014,8.02,A,,A,
20535,20773,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_NACE_C,2014,124.97,A,,A,
20536,20774,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_NACE_C_CL,2014,3.46,A,,A,
20537,20775,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_NACE_F,2014,1.06,A,,A,
20538,20776,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_NACE_I,2014,7.01,A,,A,
20539,20777,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_GW_OTHER,2014,14.65,A,,A,
20540,20778,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_DOM,2014,606.22,A,,A,
20541,20779,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_NACE_A,2014,1065.7,A,,A,
20542,20780,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_NACE_A0322,2014,844.36,A,,A,
20543,20781,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_NACE_A011_A013,2014,221.34,A,,A,
20544,20782,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_NACE_C,2014,3238.65,A,,A,
20545,20783,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_NACE_C_CL,2014,802.21,A,,A,
20546,20784,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_NACE_F,2014,1.51,A,,A,
20547,20785,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_NACE_I,2014,6.26,A,,A,
20548,20786,http://cdr.eionet.europa.eu/ro/eea/wise_soe/wise3/envv0wlyq/WISE-SoE_WaterQuantity-2013_2014_incarcat_WaterAbstraction.xml,2016-05-25,RO,countryCode,ABS_SW_OTHER,2014,6.16,A,,A,
20549,20787,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW,2003,204.6,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20550,20788,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW,2004,186.4,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20551,20789,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW,2005,187.6,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20552,20790,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW,2006,192.7,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20553,20791,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW,2007,193.1,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20554,20792,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW,2013,184.7,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20555,20793,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_GW,2014,187.0,,,U,U: The timeseries contains possible outliers (OUTLIER_STDEV)
20556,20794,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW,2003,62840.0,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20557,20795,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW,2004,72893.4,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20558,20796,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW,2005,73867.0,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20559,20797,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW,2006,77132.7,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20560,20798,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW,2007,70256.0,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20561,20799,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW,2013,99132.5,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20562,20800,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW,2014,124597.0,,,U,U: Possible outlier - fails in the value limit test (OUTLIER_LIMIT)
20563,20801,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_D3511_HYDR,2004,72091.2,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20564,20802,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_D3511_HYDR,2005,73127.5,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20565,20803,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_D3511_HYDR,2006,76350.0,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20566,20804,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_D3511_HYDR,2007,69446.9,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20567,20805,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_D3511_HYDR,2013,98422.0,,,U,U: The timeseries contains possible outliers (OUTLIER_LIMIT)
20568,20806,http://cdr.eionet.europa.eu/si/eea/wise_soe/wise3/envv0rprq/WISE-SoE_WaterQuantity_WaterAbstraction_WaterAbstraction.xml,2016-05-25,SI,countryCode,ABS_SW_NACE_D3511_HYDR,2014,123803.8,,,U,U: Possible outlier - fails in the value limit test (OUTLIER_LIMIT)
