TIME,GEO,WW_TPAR,WW_TP,UNIT,Value,Flag and Footnotes
2008,"Aydin, Denizli, Mugla",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,19,
2008,"Aydin, Denizli, Mugla",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,71,
2008,"Aydin, Denizli, Mugla",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,6,
2008,"Manisa, Afyonkarahisar, K�tahya, Usak",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,24,
2008,"Manisa, Afyonkarahisar, K�tahya, Usak",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,41,
2008,"Manisa, Afyonkarahisar, K�tahya, Usak",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,5,
2008,"Bursa, Eskisehir, Bilecik",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,54,
2008,"Bursa, Eskisehir, Bilecik",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,76,
2008,"Bursa, Eskisehir, Bilecik",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,11,
2008,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,71,
2008,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,217,
2008,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,31,
2008,Ankara,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,13,
2008,Ankara,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,57,
2008,Ankara,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,2,
2008,"Konya, Karaman",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,8,
2008,"Konya, Karaman",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,21,
2008,"Konya, Karaman",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,2,
2008,"Antalya, Isparta, Burdur",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,5,
2008,"Antalya, Isparta, Burdur",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,31,
2008,"Antalya, Isparta, Burdur",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,10,
2008,"Adana, Mersin",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,10,
2008,"Adana, Mersin",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,42,
2008,"Adana, Mersin",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2008,"Hatay, Kahramanmaras, Osmaniye",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,13,
2008,"Hatay, Kahramanmaras, Osmaniye",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,25,
2008,"Hatay, Kahramanmaras, Osmaniye",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2008,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,2,
2008,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,17,
2008,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,2,
2008,"Kayseri, Sivas, Yozgat",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,5,
2008,"Kayseri, Sivas, Yozgat",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,13,
2008,"Kayseri, Sivas, Yozgat",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,4,
2008,"Zonguldak, Karab�k, Bartin",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,4,
2008,"Zonguldak, Karab�k, Bartin",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,17,
2008,"Zonguldak, Karab�k, Bartin",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,2,
2008,"Kastamonu, �ankiri, Sinop",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,5,
2008,"Kastamonu, �ankiri, Sinop",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,4,
2008,"Kastamonu, �ankiri, Sinop",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2008,"Samsun, Tokat, �orum, Amasya",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,7,
2008,"Samsun, Tokat, �orum, Amasya",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,21,
2008,"Samsun, Tokat, �orum, Amasya",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,5,
2008,"Trabzon, Ordu, Giresun, Rize, Artvin, G�m�shane",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,6,
2008,"Trabzon, Ordu, Giresun, Rize, Artvin, G�m�shane",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,18,
2008,"Trabzon, Ordu, Giresun, Rize, Artvin, G�m�shane",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2008,"Erzurum, Erzincan, Bayburt",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2008,"Erzurum, Erzincan, Bayburt",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,4,
2008,"Erzurum, Erzincan, Bayburt",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2008,"Agri, Kars, Igdir, Ardahan",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,4,
2008,"Agri, Kars, Igdir, Ardahan",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,3,
2008,"Agri, Kars, Igdir, Ardahan",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2008,"Malatya, Elazig, Bing�l, Tunceli",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2008,"Malatya, Elazig, Bing�l, Tunceli",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,5,
2008,"Malatya, Elazig, Bing�l, Tunceli",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,2,
2008,"Van, Mus, Bitlis, Hakkari",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,0,
2008,"Van, Mus, Bitlis, Hakkari",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,5,
2008,"Van, Mus, Bitlis, Hakkari",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2008,"Gaziantep, Adiyaman, Kilis",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2008,"Gaziantep, Adiyaman, Kilis",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,6,
2008,"Gaziantep, Adiyaman, Kilis",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,1,
2008,"Sanliurfa, Diyarbakir",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,5,
2008,"Sanliurfa, Diyarbakir",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,4,
2008,"Sanliurfa, Diyarbakir",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2008,"Mardin, Batman, Sirnak, Siirt",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,0,
2008,"Mardin, Batman, Sirnak, Siirt",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,2,
2008,"Mardin, Batman, Sirnak, Siirt",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2009,R�gion de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,0,
2009,R�gion de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,1,
2009,R�gion de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,1,
2009,Prov. Brabant Wallon,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Prov. Brabant Wallon,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Prov. Brabant Wallon,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Prov. Hainaut,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Prov. Hainaut,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Prov. Hainaut,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Prov. Li�ge,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Prov. Li�ge,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Prov. Li�ge,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Prov. Luxembourg (BE),Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Prov. Luxembourg (BE),Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Prov. Luxembourg (BE),Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Prov. Namur,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Prov. Namur,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Prov. Namur,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Bulgaria,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,13,
2009,Bulgaria,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,59,
2009,Bulgaria,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Severozapaden,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2009,Severozapaden,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,3,
2009,Severozapaden,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,0,
2009,Severen tsentralen,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,3,
2009,Severen tsentralen,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,4,
2009,Severen tsentralen,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,1,
2009,Severoiztochen,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,6,
2009,Severoiztochen,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,12,
2009,Severoiztochen,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Yugoiztochen,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,0,
2009,Yugoiztochen,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,19,
2009,Yugoiztochen,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Yugozapaden,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,3,
2009,Yugozapaden,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,13,
2009,Yugozapaden,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Yuzhen tsentralen,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,0,
2009,Yuzhen tsentralen,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,8,
2009,Yuzhen tsentralen,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Czech Republic,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,56,
2009,Czech Republic,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,1233,
2009,Czech Republic,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,1051,
2009,Praha,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,0,
2009,Praha,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,7,
2009,Praha,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,22,
2009,Stredn� Cechy,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2009,Stredn� Cechy,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,182,
2009,Stredn� Cechy,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,250,
2009,Jihoz�pad,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,14,
2009,Jihoz�pad,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,260,
2009,Jihoz�pad,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,196,
2009,Severoz�pad,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,18,
2009,Severoz�pad,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,176,
2009,Severoz�pad,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,73,
2009,Severov�chod,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,8,
2009,Severov�chod,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,181,
2009,Severov�chod,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,142,
2009,Jihov�chod,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,4,
2009,Jihov�chod,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,182,
2009,Jihov�chod,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,182,
2009,Stredn� Morava,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,1,
2009,Stredn� Morava,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,155,
2009,Stredn� Morava,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,113,
2009,Moravskoslezsko,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,10,
2009,Moravskoslezsko,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,90,
2009,Moravskoslezsko,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,73,
2009,Germany (until 1990 former territory of the FRG),Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Germany (until 1990 former territory of the FRG),Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Germany (until 1990 former territory of the FRG),Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Stuttgart,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Stuttgart,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Stuttgart,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Karlsruhe,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Karlsruhe,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Karlsruhe,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Freiburg,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Freiburg,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Freiburg,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,T�bingen,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,T�bingen,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,T�bingen,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Oberbayern,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Oberbayern,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Oberbayern,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Niederbayern,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Niederbayern,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Niederbayern,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Oberpfalz,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Oberpfalz,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Oberpfalz,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Oberfranken,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Oberfranken,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Oberfranken,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Mittelfranken,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Mittelfranken,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Mittelfranken,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Unterfranken,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Unterfranken,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Unterfranken,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Schwaben,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Schwaben,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Schwaben,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Berlin,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Berlin,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Berlin,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Brandenburg,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Brandenburg,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Brandenburg,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Bremen,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Bremen,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Bremen,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Hamburg,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Hamburg,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Hamburg,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Darmstadt,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Darmstadt,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Darmstadt,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Gie�en,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Gie�en,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Gie�en,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Kassel,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Kassel,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Kassel,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Mecklenburg-Vorpommern,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Mecklenburg-Vorpommern,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Mecklenburg-Vorpommern,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Braunschweig,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Braunschweig,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Braunschweig,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Hannover,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Hannover,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Hannover,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,L�neburg,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,L�neburg,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,L�neburg,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Weser-Ems,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Weser-Ems,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Weser-Ems,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,D�sseldorf,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,D�sseldorf,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,D�sseldorf,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,K�ln,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,K�ln,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,K�ln,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,M�nster,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,M�nster,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,M�nster,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Detmold,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Detmold,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Detmold,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Arnsberg,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Arnsberg,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Arnsberg,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Koblenz,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Koblenz,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Koblenz,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Trier,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Trier,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Trier,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Rheinhessen-Pfalz,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Rheinhessen-Pfalz,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Rheinhessen-Pfalz,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Saarland,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Saarland,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Saarland,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Dresden,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Dresden,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Dresden,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Chemnitz,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Chemnitz,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Chemnitz,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Leipzig,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Leipzig,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Leipzig,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Sachsen-Anhalt,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Sachsen-Anhalt,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Sachsen-Anhalt,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Schleswig-Holstein,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Schleswig-Holstein,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Schleswig-Holstein,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Th�ringen,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Th�ringen,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Th�ringen,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Estonia,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,170,
2009,Estonia,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,660,
2009,Estonia,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,102,
2009,Ireland,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Ireland,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Ireland,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,"Border, Midland and Western (NUTS 2013)",Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,"Border, Midland and Western (NUTS 2013)",Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,"Border, Midland and Western (NUTS 2013)",Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Southern and Eastern (NUTS 2013),Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Southern and Eastern (NUTS 2013),Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Southern and Eastern (NUTS 2013),Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Croatia,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,193,
2009,Croatia,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,98,
2009,Croatia,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,9,
2009,Jadranska Hrvatska,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,98,
2009,Jadranska Hrvatska,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,42,
2009,Jadranska Hrvatska,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,6,
2009,Kontinentalna Hrvatska,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,95,
2009,Kontinentalna Hrvatska,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,56,
2009,Kontinentalna Hrvatska,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,3,
2009,Italy,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Italy,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Italy,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Piemonte,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Piemonte,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Piemonte,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Valle d'Aosta/Vall�e d'Aoste,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Valle d'Aosta/Vall�e d'Aoste,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Valle d'Aosta/Vall�e d'Aoste,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Liguria,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Liguria,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Liguria,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Lombardia,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Lombardia,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Lombardia,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Provincia Autonoma di Bolzano/Bozen,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
2009,Provincia Autonoma di Bolzano/Bozen,Number of plants,Urban and other wastewater treatment plants - secondary treatment,Number,:,
2009,Provincia Autonoma di Bolzano/Bozen,Number of plants,Urban and other wastewater treatment plants - tertiary treatment,Number,:,
2009,Provincia Autonoma di Trento,Number of plants,Urban and other wastewater treatment plants - primary treatment,Number,:,
